network,subset_name,eval_subset,seed,optimizer,layers,accuracy,precision,recall,f1,precision_w,recall_w,f1_w,confusion_matrix
EfficientNetV2B0,dried,microscope,2,AdamW,flatten_dense,0.715189873417722,0.716558441558442,0.713884880551547,0.713802680835648,0.716254315304948,0.715189873417722,0.714307114501857,
EfficientNetV2B0,dried,phone,2,AdamW,flatten_dense,0.717171717171717,0.697907585004359,0.697907585004359,0.697907585004359,0.717171717171717,0.717171717171717,0.717171717171717,
EfficientNetV2B0,dried,fresh,2,AdamW,flatten_dense,0.714285714285714,0.715379163713678,0.722441809398331,0.712287712287712,0.731780905133138,0.714285714285714,0.716569145140574,
EfficientNetV2B0,dried,dried,2,AdamW,flatten_dense,0.719101123595506,0.726530612244898,0.726530612244898,0.719101123595506,0.73396010089429,0.719101123595506,0.719101123595506,
EfficientNetV2B0,dried,comparison,2,AdamW,flatten_dense,0.715953307392996,0.715,0.716284599439093,0.715107891819659,0.717859922178988,0.715953307392996,0.716376015179665,
EfficientNetV2B0,dried,all,4,AdamW,flatten_dense,0.639257294429708,0.639723238522365,0.633688103438541,0.632532538271888,0.639602438202047,0.639257294429708,0.635301555513343,
EfficientNetV2B0,dried,microscope,4,AdamW,flatten_dense,0.689873417721519,0.689666238767651,0.68951418951419,0.689562532579494,0.68980435807023,0.689873417721519,0.689811240693114,
EfficientNetV2B0,dried,phone,4,AdamW,flatten_dense,0.707070707070707,0.686231884057971,0.668047079337402,0.672895066651476,0.69959010393793,0.707070707070707,0.699594785729,
EfficientNetV2B0,dried,fresh,4,AdamW,flatten_dense,0.68452380952381,0.676394479585969,0.679622310057093,0.67737961520345,0.68858847449273,0.68452380952381,0.685952648387882,
EfficientNetV2B0,dried,dried,4,AdamW,flatten_dense,0.719101123595506,0.731424148606811,0.728826530612245,0.718959201717822,0.739955473614638,0.719101123595506,0.718320553268248,
EfficientNetV2B0,dried,comparison,4,AdamW,flatten_dense,0.696498054474708,0.694458128078818,0.692537495427387,0.693110838946724,0.695756263058021,0.696498054474708,0.695745339912934,
EfficientNetV2B0,dried,all,6,AdamW,flatten_dense,0.628647214854112,0.627257799671593,0.62689853763198,0.627007010402533,0.62826392790721,0.628647214854112,0.628384782141859,
EfficientNetV2B0,dried,microscope,6,AdamW,flatten_dense,0.70253164556962,0.703003875968992,0.701539201539202,0.701563316320379,0.702868952997743,0.70253164556962,0.701993684875598,
EfficientNetV2B0,dried,phone,6,AdamW,flatten_dense,0.646464646464647,0.642769607843137,0.652353966870096,0.639250390421655,0.673561596355714,0.646464646464647,0.652132990498425,
EfficientNetV2B0,dried,fresh,6,AdamW,flatten_dense,0.672619047619048,0.689236111111111,0.691480017566974,0.672514619883041,0.710007440476191,0.672619047619048,0.673558897243108,
EfficientNetV2B0,dried,dried,6,AdamW,flatten_dense,0.696629213483146,0.708462332301342,0.706122448979592,0.696475937855248,0.716654491483169,0.696629213483146,0.695786197529708,
EfficientNetV2B0,dried,comparison,6,AdamW,flatten_dense,0.680933852140078,0.683017837641063,0.683910498719668,0.680813037683267,0.686996355415671,0.680933852140078,0.681320458401874,
EfficientNetV2B0,dried,all,8,AdamW,flatten_dense,0.607427055702918,0.613914768806073,0.611837276268985,0.606627185561196,0.616391895627278,0.607427055702918,0.605639110680245,
EfficientNetV2B0,dried,microscope,8,AdamW,flatten_dense,0.677215189873418,0.689600840336134,0.673641173641174,0.668926414396647,0.68852382725242,0.677215189873418,0.670252618472931,
EfficientNetV2B0,dried,phone,8,AdamW,flatten_dense,0.616161616161616,0.610065466448445,0.617262423714037,0.607142857142857,0.6405462150143,0.616161616161616,0.622174122174122,
EfficientNetV2B0,dried,fresh,8,AdamW,flatten_dense,0.625,0.663888888888889,0.655467720685112,0.623920690757915,0.688194444444444,0.625,0.620322993284298,
EfficientNetV2B0,dried,dried,8,AdamW,flatten_dense,0.707865168539326,0.713160569105691,0.714030612244898,0.707828282828283,0.719968941262446,0.707865168539326,0.70816025422767,
EfficientNetV2B0,dried,comparison,8,AdamW,flatten_dense,0.653696498054475,0.664398458861546,0.6612913059383,0.653171390013495,0.669879950982241,0.653696498054475,0.652068663127439,
EfficientNetV2B0,dried,all,10,AdamW,flatten_dense,0.596816976127321,0.594910571884256,0.594079950313365,0.594072311005327,0.595887022838021,0.596816976127321,0.595931600281516,
EfficientNetV2B0,dried,microscope,10,AdamW,flatten_dense,0.677215189873418,0.680006587615283,0.675244508577842,0.674279477747686,0.679577141808842,0.677215189873418,0.675062334314548,
EfficientNetV2B0,dried,phone,10,AdamW,flatten_dense,0.646464646464647,0.621031746031746,0.619659982563208,0.62027397260274,0.644580727914061,0.646464646464647,0.645457312854573,
EfficientNetV2B0,dried,fresh,10,AdamW,flatten_dense,0.660714285714286,0.665340909090909,0.670399648660518,0.659253460484646,0.682690746753247,0.660714285714286,0.663237529292755,
EfficientNetV2B0,dried,dried,10,AdamW,flatten_dense,0.674157303370787,0.681122448979592,0.681122448979592,0.674157303370787,0.688087594588397,0.674157303370787,0.674157303370787,
EfficientNetV2B0,dried,comparison,10,AdamW,flatten_dense,0.665369649805447,0.665213178294574,0.666321180343861,0.664755490838491,0.668499080022924,0.665369649805447,0.665927976139045,
EfficientNetV2B0,comparison,all,2,AdamW,flatten_dense,0.679045092838196,0.682983682983683,0.672858675399469,0.671803616009439,0.682074777565494,0.679045092838196,0.674519169820223,
EfficientNetV2B0,comparison,microscope,2,AdamW,flatten_dense,0.791139240506329,0.791505791505792,0.790524290524291,0.790728476821192,0.791359171106007,0.791139240506329,0.790963198926985,
EfficientNetV2B0,comparison,phone,2,AdamW,flatten_dense,0.717171717171717,0.697098214285714,0.692458587619878,0.694444444444444,0.714402958152958,0.717171717171717,0.715488215488216,
EfficientNetV2B0,comparison,fresh,2,AdamW,flatten_dense,0.779761904761905,0.773741418764302,0.780193236714976,0.775555154359993,0.785029830009807,0.779761904761905,0.781042220101617,
EfficientNetV2B0,comparison,dried,2,AdamW,flatten_dense,0.730337078651685,0.732305358948433,0.734438775510204,0.730030333670374,0.738210199838675,0.730337078651685,0.730950568614308,
EfficientNetV2B0,comparison,comparison,2,AdamW,flatten_dense,0.762645914396887,0.761052246985751,0.761370564565297,0.76119971362854,0.762813668861217,0.762645914396887,0.762718224435305,
EfficientNetV2B0,comparison,all,4,AdamW,flatten_dense,0.684350132625995,0.696141732283465,0.675808819377788,0.672401329000694,0.694128532341945,0.684350132625995,0.67588639672474,
EfficientNetV2B0,comparison,microscope,4,AdamW,flatten_dense,0.79746835443038,0.801845556095192,0.798941798941799,0.797175866495507,0.802939856511395,0.79746835443038,0.796980874538925,
EfficientNetV2B0,comparison,phone,4,AdamW,flatten_dense,0.717171717171717,0.697907585004359,0.697907585004359,0.697907585004359,0.717171717171717,0.717171717171717,0.717171717171717,
EfficientNetV2B0,comparison,fresh,4,AdamW,flatten_dense,0.779761904761905,0.77264705882353,0.771409749670619,0.771998679529032,0.779317226890756,0.779761904761905,0.779511478141489,
EfficientNetV2B0,comparison,dried,4,AdamW,flatten_dense,0.741573033707865,0.749234693877551,0.749234693877551,0.741573033707865,0.756896354047237,0.741573033707865,0.741573033707865,
EfficientNetV2B0,comparison,comparison,4,AdamW,flatten_dense,0.766536964980545,0.766809594829729,0.761766857700281,0.763089970501475,0.766669955150879,0.766536964980545,0.765425031277619,
EfficientNetV2B0,comparison,all,6,AdamW,flatten_dense,0.681697612732096,0.688567854527703,0.674481960363616,0.672553561088593,0.687193806168582,0.681697612732096,0.675601578303094,
EfficientNetV2B0,comparison,microscope,6,AdamW,flatten_dense,0.79746835443038,0.79746835443038,0.797659130992464,0.797435897435898,0.797788815894889,0.79746835443038,0.797500811424862,
EfficientNetV2B0,comparison,phone,6,AdamW,flatten_dense,0.686868686868687,0.66468253968254,0.6628160418483,0.663671232876712,0.685225268558602,0.686868686868687,0.685976477099765,
EfficientNetV2B0,comparison,fresh,6,AdamW,flatten_dense,0.773809523809524,0.766359244620114,0.766359244620114,0.766359244620114,0.773809523809524,0.773809523809524,0.773809523809524,
EfficientNetV2B0,comparison,dried,6,AdamW,flatten_dense,0.719101123595506,0.717644084934277,0.719642857142857,0.717818642993025,0.722015200917963,0.719101123595506,0.719742363896746,
EfficientNetV2B0,comparison,comparison,6,AdamW,flatten_dense,0.754863813229572,0.753368034292713,0.752255822460676,0.752707222824676,0.75453141791027,0.754863813229572,0.75459423942896,
EfficientNetV2B0,comparison,all,8,AdamW,flatten_dense,0.692307692307692,0.703238866396761,0.684235785669923,0.681643468638984,0.701276860791031,0.692307692307692,0.684889101929461,
EfficientNetV2B0,comparison,microscope,8,AdamW,flatten_dense,0.791139240506329,0.791025641025641,0.791165624498958,0.791063915047085,0.791252839987017,0.791139240506329,0.791164348992744,
EfficientNetV2B0,comparison,phone,8,AdamW,flatten_dense,0.747474747474748,0.730542986425339,0.722101133391456,0.725518465121437,0.744197632432927,0.747474747474748,0.745122288651179,
EfficientNetV2B0,comparison,fresh,8,AdamW,flatten_dense,0.773809523809524,0.766690699351118,0.770750988142293,0.768259038768695,0.776398187248944,0.773809523809524,0.774663444585036,
EfficientNetV2B0,comparison,dried,8,AdamW,flatten_dense,0.775280898876405,0.78099593495935,0.782142857142857,0.775252525252525,0.788343838494565,0.775280898876405,0.775507887867438,
EfficientNetV2B0,comparison,comparison,8,AdamW,flatten_dense,0.77431906614786,0.773187338976813,0.771521765638337,0.772163120567376,0.77400686554895,0.77431906614786,0.773974114854983,
EfficientNetV2B0,comparison,all,10,AdamW,flatten_dense,0.692307692307692,0.70701581027668,0.683346507819999,0.679628435796753,0.704621465491031,0.692307692307692,0.683178627619816,
EfficientNetV2B0,comparison,microscope,10,AdamW,flatten_dense,0.784810126582278,0.784810126582278,0.784992784992785,0.784775641025641,0.785130588046787,0.784810126582278,0.784844612138916,
EfficientNetV2B0,comparison,phone,10,AdamW,flatten_dense,0.737373737373737,0.726851851851852,0.692240627724499,0.699860074626866,0.732697343808455,0.737373737373737,0.726655548017488,
EfficientNetV2B0,comparison,fresh,10,AdamW,flatten_dense,0.773809523809524,0.767289021657954,0.761967501097936,0.764149549283287,0.772436786514456,0.773809523809524,0.772673056218202,
EfficientNetV2B0,comparison,dried,10,AdamW,flatten_dense,0.752808988764045,0.758384146341463,0.759438775510204,0.752777777777778,0.765552206083859,0.752808988764045,0.753058676654182,
EfficientNetV2B0,comparison,comparison,10,AdamW,flatten_dense,0.766536964980545,0.767587154816944,0.761126691866846,0.76262315270936,0.767097066226624,0.766536964980545,0.765113760518296,
EfficientNetV2B0_20_epochs,all,all,2,AdamW,flatten_dense,0.729442970822281,0.729386741277908,0.726822313816272,0.727353942144073,0.729412981731949,0.729442970822281,0.728683324030205,"[[154  45]
 [ 57 121]]"
EfficientNetV2B0_20_epochs,all,microscope,2,AdamW,flatten_dense,0.79746835443038,0.800683927699072,0.796055796055796,0.796293311845286,0.800040813045334,0.79746835443038,0.796684992706984,"[[57 20]
 [12 69]]"
EfficientNetV2B0_20_epochs,all,phone,2,AdamW,flatten_dense,0.717171717171717,0.699014778325123,0.676111595466434,0.681818181818182,0.710086082499876,0.717171717171717,0.708601163146618,"[[52 10]
 [18 19]]"
EfficientNetV2B0_20_epochs,all,fresh,2,AdamW,flatten_dense,0.785714285714286,0.778803172314348,0.783047870004392,0.780455931465079,0.788227417859718,0.785714285714286,0.786523263291087,"[[79 20]
 [16 53]]"
EfficientNetV2B0_20_epochs,all,dried,2,AdamW,flatten_dense,0.730337078651685,0.72979797979798,0.732142857142857,0.729483282674772,0.73464986948133,0.730337078651685,0.731020115433216,"[[30 10]
 [14 35]]"
EfficientNetV2B0_20_epochs,all,comparison,2,AdamW,flatten_dense,0.766536964980545,0.764967686867455,0.764967686867455,0.764967686867455,0.766536964980545,0.766536964980545,0.766536964980545,"[[109  30]
 [ 30  88]]"
EfficientNetV2B0_20_epochs,all,all,4,AdamW,flatten_dense,0.705570291777188,0.704663946503457,0.703912822539665,0.704163220292253,0.705277922334049,0.705570291777188,0.705299701107008,"[[146  53]
 [ 58 120]]"
EfficientNetV2B0_20_epochs,all,microscope,4,AdamW,flatten_dense,0.759493670886076,0.765591397849462,0.757415424082091,0.757001780799741,0.76472029399755,0.759493670886076,0.757624753321325,"[[52 25]
 [13 68]]"
EfficientNetV2B0_20_epochs,all,phone,4,AdamW,flatten_dense,0.676767676767677,0.651515151515152,0.643853530950305,0.646428571428571,0.670645852464034,0.676767676767677,0.672582972582973,"[[48 14]
 [18 19]]"
EfficientNetV2B0_20_epochs,all,fresh,4,AdamW,flatten_dense,0.75,0.744255744255744,0.750548967940272,0.74563806777217,0.756564863707721,0.75,0.751586157173756,"[[74 25]
 [17 52]]"
EfficientNetV2B0_20_epochs,all,dried,4,AdamW,flatten_dense,0.685393258426966,0.682142857142857,0.682142857142857,0.682142857142857,0.685393258426966,0.685393258426966,0.685393258426966,"[[26 14]
 [14 35]]"
EfficientNetV2B0_20_epochs,all,comparison,4,AdamW,flatten_dense,0.727626459143969,0.726917484551072,0.728356298012438,0.726927747419551,0.729895177841238,0.727626459143969,0.728056435589765,"[[100  39]
 [ 31  87]]"
EfficientNetV2B0_20_epochs,all,all,6,AdamW,flatten_dense,0.726790450928382,0.728517660683266,0.722827621252329,0.723356962205678,0.727941924098305,0.726790450928382,0.72507370656703,"[[158  41]
 [ 62 116]]"
EfficientNetV2B0_20_epochs,all,microscope,6,AdamW,flatten_dense,0.765822784810127,0.766087516087516,0.765191598524932,0.765362231587397,0.76598162357656,0.765822784810127,0.765625404857528,"[[57 20]
 [17 64]]"
EfficientNetV2B0_20_epochs,all,phone,6,AdamW,flatten_dense,0.727272727272727,0.708722014925373,0.695074106364429,0.699696663296259,0.721972523744912,0.727272727272727,0.722676716609983,"[[51 11]
 [16 21]]"
EfficientNetV2B0_20_epochs,all,fresh,6,AdamW,flatten_dense,0.767857142857143,0.760925819436458,0.765700483091788,0.762600094206312,0.771322804567486,0.767857142857143,0.768908552587309,"[[77 22]
 [17 52]]"
EfficientNetV2B0_20_epochs,all,dried,6,AdamW,flatten_dense,0.719101123595506,0.722644376899696,0.724234693877551,0.718959201717822,0.729022232847239,0.719101123595506,0.719597850167397,"[[31  9]
 [16 33]]"
EfficientNetV2B0_20_epochs,all,comparison,6,AdamW,flatten_dense,0.750972762645914,0.749358033749083,0.748658700158517,0.748962148962149,0.750714406022421,0.750972762645914,0.750797926673413,"[[108  31]
 [ 33  85]]"
EfficientNetV2B0_20_epochs,all,all,8,AdamW,flatten_dense,0.708222811671088,0.707487922705314,0.70612895940376,0.706486042692939,0.70790502184805,0.708222811671088,0.707743702987461,"[[148  51]
 [ 59 119]]"
EfficientNetV2B0_20_epochs,all,microscope,8,AdamW,flatten_dense,0.740506329113924,0.742207792207792,0.739217572550906,0.739242442539146,0.741829689298044,0.740506329113924,0.739702037657247,"[[53 24]
 [17 64]]"
EfficientNetV2B0_20_epochs,all,phone,8,AdamW,flatten_dense,0.737373737373737,0.720512820512821,0.724934612031386,0.722389991371872,0.740585340585341,0.737373737373737,0.738676671808682,"[[48 14]
 [12 25]]"
EfficientNetV2B0_20_epochs,all,fresh,8,AdamW,flatten_dense,0.761904761904762,0.759046402724564,0.76723759332455,0.759139784946237,0.773338198625555,0.761904761904762,0.763748079877112,"[[73 26]
 [14 55]]"
EfficientNetV2B0_20_epochs,all,dried,8,AdamW,flatten_dense,0.696629213483146,0.695146612740142,0.696938775510204,0.695244134432467,0.699594414969155,0.696629213483146,0.697321753008486,"[[28 12]
 [15 34]]"
EfficientNetV2B0_20_epochs,all,comparison,8,AdamW,flatten_dense,0.739299610894942,0.73885523924894,0.740427996585782,0.738729990137319,0.741965840770951,0.739299610894942,0.739726826463159,"[[101  38]
 [ 29  89]]"
EfficientNetV2B0_20_epochs,all,all,10,AdamW,flatten_dense,0.716180371352785,0.715551236550054,0.716038055445768,0.715668238494992,0.716752312082541,0.716180371352785,0.716340412870846,"[[143  56]
 [ 51 127]]"
EfficientNetV2B0_20_epochs,all,microscope,10,AdamW,flatten_dense,0.753164556962025,0.755032467532468,0.751883918550585,0.751962323390895,0.754617376294592,0.753164556962025,0.752399499234942,"[[54 23]
 [16 65]]"
EfficientNetV2B0_20_epochs,all,phone,10,AdamW,flatten_dense,0.707070707070707,0.692355889724311,0.70074106364429,0.694606956706733,0.716880585301638,0.707070707070707,0.710186644661701,"[[45 17]
 [12 25]]"
EfficientNetV2B0_20_epochs,all,fresh,10,AdamW,flatten_dense,0.75,0.753512132822478,0.761528326745718,0.748717948717949,0.771072796934866,0.75,0.751923076923077,"[[69 30]
 [12 57]]"
EfficientNetV2B0_20_epochs,all,dried,10,AdamW,flatten_dense,0.707865168539326,0.709807886754297,0.711734693877551,0.707532861476239,0.715636041399212,0.707865168539326,0.7085297826655,"[[30 10]
 [16 33]]"
EfficientNetV2B0_20_epochs,all,comparison,10,AdamW,flatten_dense,0.735408560311284,0.735917625681405,0.737471040117059,0.735083676934271,0.739481083272253,0.735408560311284,0.735841738147301,"[[99 40]
 [28 90]]"
EfficientNetV2B0_20_epochs,microscope,all,2,AdamW,flatten_dense,0.649867374005305,0.649287564766839,0.649666873694314,0.649312211072274,0.650640452989926,0.649867374005305,0.650089439178518,"[[130  69]
 [ 63 115]]"
EfficientNetV2B0_20_epochs,microscope,microscope,2,AdamW,flatten_dense,0.79746835443038,0.80479735318445,0.795414462081129,0.795369920673466,0.80375035336244,0.79746835443038,0.795894529112694,"[[55 22]
 [10 71]]"
EfficientNetV2B0_20_epochs,microscope,phone,2,AdamW,flatten_dense,0.565656565656566,0.604184829991282,0.604184829991282,0.565656565656566,0.642713094325998,0.565656565656566,0.565656565656566,"[[28 34]
 [ 9 28]]"
EfficientNetV2B0_20_epochs,microscope,fresh,2,AdamW,flatten_dense,0.708333333333333,0.729591836734694,0.730566534914361,0.708322998972469,0.752368804664723,0.708333333333333,0.708633029798391,"[[60 39]
 [10 59]]"
EfficientNetV2B0_20_epochs,microscope,dried,2,AdamW,flatten_dense,0.707865168539326,0.710252192982456,0.695663265306122,0.696802935010482,0.709392864182929,0.707865168539326,0.702659411584576,"[[23 17]
 [ 9 40]]"
EfficientNetV2B0_20_epochs,microscope,comparison,2,AdamW,flatten_dense,0.708171206225681,0.726217583807717,0.718052676502865,0.707035702886325,0.733368035302486,0.708171206225681,0.705545354753421,"[[83 56]
 [19 99]]"
EfficientNetV2B0_20_epochs,microscope,all,4,AdamW,flatten_dense,0.628647214854112,0.627360357304387,0.627194963581955,0.62725988700565,0.628441317646156,0.628647214854112,0.628526577649897,"[[130  69]
 [ 71 107]]"
EfficientNetV2B0_20_epochs,microscope,microscope,4,AdamW,flatten_dense,0.772151898734177,0.776611448253239,0.770402437069104,0.770348837209302,0.775868190000062,0.772151898734177,0.770863997644981,"[[54 23]
 [13 68]]"
EfficientNetV2B0_20_epochs,microscope,phone,4,AdamW,flatten_dense,0.535353535353535,0.568377911993098,0.569093286835222,0.53530612244898,0.604273973557839,0.535353535353535,0.536491445062874,"[[27 35]
 [11 26]]"
EfficientNetV2B0_20_epochs,microscope,fresh,4,AdamW,flatten_dense,0.678571428571429,0.705039160632481,0.703118137900747,0.678525868178597,0.728393041862822,0.678571428571429,0.677842462286119,"[[56 43]
 [11 58]]"
EfficientNetV2B0_20_epochs,microscope,dried,4,AdamW,flatten_dense,0.685393258426966,0.681888544891641,0.67984693877551,0.680512820512821,0.684314885031482,0.685393258426966,0.68450590607894,"[[25 15]
 [13 36]]"
EfficientNetV2B0_20_epochs,microscope,comparison,4,AdamW,flatten_dense,0.684824902723735,0.699880593262946,0.693909279356176,0.683886838868389,0.706333032065465,0.684824902723735,0.682479743085369,"[[81 58]
 [23 95]]"
EfficientNetV2B0_20_epochs,microscope,all,6,AdamW,flatten_dense,0.628647214854112,0.628055555555556,0.62363785218226,0.622784448256146,0.628225758915414,0.628647214854112,0.625403982268003,"[[142  57]
 [ 83  95]]"
EfficientNetV2B0_20_epochs,microscope,microscope,6,AdamW,flatten_dense,0.772151898734177,0.772647105980439,0.772647105980439,0.772151898734177,0.773142313226702,0.772151898734177,0.772151898734177,"[[61 16]
 [20 61]]"
EfficientNetV2B0_20_epochs,microscope,phone,6,AdamW,flatten_dense,0.535353535353535,0.55,0.552746294681779,0.533018867924528,0.583287419651056,0.535353535353535,0.541356965885268,"[[30 32]
 [14 23]]"
EfficientNetV2B0_20_epochs,microscope,fresh,6,AdamW,flatten_dense,0.690476190476191,0.693912303107706,0.700043917435222,0.688888888888889,0.71109286626528,0.690476190476191,0.692857142857143,"[[64 35]
 [17 52]]"
EfficientNetV2B0_20_epochs,microscope,dried,6,AdamW,flatten_dense,0.662921348314607,0.662373737373737,0.664030612244898,0.661854103343465,0.667302235841562,0.662921348314607,0.66377514429152,"[[27 13]
 [17 32]]"
EfficientNetV2B0_20_epochs,microscope,comparison,6,AdamW,flatten_dense,0.680933852140078,0.682181818181818,0.683270332886233,0.68069696969697,0.685925716307039,0.680933852140078,0.681407617026294,"[[91 48]
 [34 84]]"
EfficientNetV2B0_20_epochs,microscope,all,8,AdamW,flatten_dense,0.615384615384615,0.613679245283019,0.612260741911806,0.612230710845339,0.6144412191582,0.615384615384615,0.614178710707833,"[[133  66]
 [ 79  99]]"
EfficientNetV2B0_20_epochs,microscope,microscope,8,AdamW,flatten_dense,0.746835443037975,0.748097782094868,0.745711079044412,0.745817245817246,0.747782197330645,0.746835443037975,0.746224524705537,"[[54 23]
 [17 64]]"
EfficientNetV2B0_20_epochs,microscope,phone,8,AdamW,flatten_dense,0.545454545454545,0.569175777964676,0.571708805579773,0.544711292795095,0.604059943420751,0.545454545454545,0.549356621916663,"[[29 33]
 [12 25]]"
EfficientNetV2B0_20_epochs,microscope,fresh,8,AdamW,flatten_dense,0.696428571428571,0.71734693877551,0.718269653052262,0.69641781525706,0.739759475218659,0.696428571428571,0.696740500402407,"[[59 40]
 [11 58]]"
EfficientNetV2B0_20_epochs,microscope,dried,8,AdamW,flatten_dense,0.617977528089888,0.615501519756839,0.616326530612245,0.615599593495935,0.619958334756327,0.617977528089888,0.618656937973874,"[[24 16]
 [18 31]]"
EfficientNetV2B0_20_epochs,microscope,comparison,8,AdamW,flatten_dense,0.669260700389105,0.677432266009852,0.675679795146933,0.669080332661749,0.682632353223055,0.669260700389105,0.668449045616,"[[83 56]
 [29 89]]"
EfficientNetV2B0_20_epochs,microscope,all,10,AdamW,flatten_dense,0.63395225464191,0.632490316700843,0.631330811360172,0.631460387623257,0.633239114182853,0.63395225464191,0.633148426571377,"[[135  64]
 [ 74 104]]"
EfficientNetV2B0_20_epochs,microscope,microscope,10,AdamW,flatten_dense,0.765822784810127,0.769281045751634,0.764229597562931,0.764226658600524,0.768652271034996,0.765822784810127,0.764717774357325,"[[54 23]
 [14 67]]"
EfficientNetV2B0_20_epochs,microscope,phone,10,AdamW,flatten_dense,0.565656565656566,0.589991589571068,0.593286835222319,0.564946346448646,0.625778389445337,0.565656565656566,0.569385216498144,"[[30 32]
 [11 26]]"
EfficientNetV2B0_20_epochs,microscope,fresh,10,AdamW,flatten_dense,0.678571428571429,0.700922266139658,0.700922266139658,0.678571428571429,0.723273103707886,0.678571428571429,0.678571428571429,"[[57 42]
 [12 57]]"
EfficientNetV2B0_20_epochs,microscope,dried,10,AdamW,flatten_dense,0.707865168539326,0.70484693877551,0.70484693877551,0.70484693877551,0.707865168539326,0.707865168539326,0.707865168539326,"[[27 13]
 [13 36]]"
EfficientNetV2B0_20_epochs,microscope,comparison,10,AdamW,flatten_dense,0.688715953307393,0.69951029010662,0.696226069991464,0.688333737569731,0.705322625306205,0.688715953307393,0.687441900848519,"[[84 55]
 [25 93]]"
EfficientNetV2B0_20_epochs,phone,all,2,AdamW,flatten_dense,0.610079575596817,0.617009624958513,0.599528541584326,0.589710749002391,0.616019617906842,0.610079575596817,0.594802955650998,"[[157  42]
 [105  73]]"
EfficientNetV2B0_20_epochs,phone,microscope,2,AdamW,flatten_dense,0.620253164556962,0.631912343776751,0.62353695687029,0.61525974025974,0.63307826169873,0.620253164556962,0.614150090415913,"[[58 19]
 [41 40]]"
EfficientNetV2B0_20_epochs,phone,phone,2,AdamW,flatten_dense,0.727272727272727,0.708144796380091,0.70052310374891,0.703559942331152,0.723570547099959,0.727272727272727,0.724732071743273,"[[50 12]
 [15 22]]"
EfficientNetV2B0_20_epochs,phone,fresh,2,AdamW,flatten_dense,0.696428571428571,0.685788192331102,0.678743961352657,0.680953267547943,0.693042996261195,0.696428571428571,0.693500811234939,"[[77 22]
 [29 40]]"
EfficientNetV2B0_20_epochs,phone,dried,2,AdamW,flatten_dense,0.595505617977528,0.622080088987764,0.611989795918367,0.591326530612245,0.630938245991176,0.595505617977528,0.587147443246962,"[[31  9]
 [27 22]]"
EfficientNetV2B0_20_epochs,phone,comparison,2,AdamW,flatten_dense,0.66147859922179,0.66260162601626,0.651201073039873,0.650274506123598,0.662269463161558,0.66147859922179,0.655389418190164,"[[108  31]
 [ 56  62]]"
EfficientNetV2B0_20_epochs,phone,all,4,AdamW,flatten_dense,0.602122015915119,0.615335381464414,0.589026593642369,0.571357103874841,0.613802339052617,0.602122015915119,0.577753768754503,"[[164  35]
 [115  63]]"
EfficientNetV2B0_20_epochs,phone,microscope,4,AdamW,flatten_dense,0.632911392405063,0.675025278058645,0.638768638768639,0.615087365591398,0.677364938372733,0.632911392405063,0.612990421260378,"[[67 10]
 [48 33]]"
EfficientNetV2B0_20_epochs,phone,phone,4,AdamW,flatten_dense,0.737373737373737,0.719196428571429,0.714036617262424,0.716269841269841,0.734866522366522,0.737373737373737,0.735810485810486,"[[50 12]
 [14 23]]"
EfficientNetV2B0_20_epochs,phone,fresh,4,AdamW,flatten_dense,0.708333333333333,0.705932203389831,0.677865612648221,0.681214421252372,0.706991525423729,0.708333333333333,0.697817836812144,"[[84 15]
 [34 35]]"
EfficientNetV2B0_20_epochs,phone,dried,4,AdamW,flatten_dense,0.606741573033708,0.645491803278689,0.626785714285714,0.5994599459946,0.656060047890956,0.606741573033708,0.593998725715268,"[[33  7]
 [28 21]]"
EfficientNetV2B0_20_epochs,phone,comparison,4,AdamW,flatten_dense,0.673151750972763,0.68579000143246,0.658151444945738,0.653638814016172,0.683162246386384,0.673151750972763,0.660356382476638,"[[117  22]
 [ 62  56]]"
EfficientNetV2B0_20_epochs,phone,all,6,AdamW,flatten_dense,0.586206896551724,0.596496504022254,0.572469087008074,0.551409567976568,0.595353214303306,0.586206896551724,0.558369033691599,"[[163  36]
 [120  58]]"
EfficientNetV2B0_20_epochs,phone,microscope,6,AdamW,flatten_dense,0.645569620253165,0.691001011122346,0.651434984768318,0.628360215053764,0.693524977281745,0.645569620253165,0.626335579147952,"[[68  9]
 [47 34]]"
EfficientNetV2B0_20_epochs,phone,phone,6,AdamW,flatten_dense,0.636363636363636,0.61474358974359,0.617044463818657,0.615616911130285,0.64048174048174,0.636363636363636,0.638167699427406,"[[43 19]
 [17 20]]"
EfficientNetV2B0_20_epochs,phone,fresh,6,AdamW,flatten_dense,0.690476190476191,0.683760683760684,0.660518225735617,0.662962962962963,0.686813186813187,0.690476190476191,0.68015873015873,"[[82 17]
 [35 34]]"
EfficientNetV2B0_20_epochs,phone,dried,6,AdamW,flatten_dense,0.550561797752809,0.57258064516129,0.566581632653061,0.545918367346939,0.579920260964117,0.550561797752809,0.541274936941069,"[[29 11]
 [29 20]]"
EfficientNetV2B0_20_epochs,phone,comparison,6,AdamW,flatten_dense,0.642023346303502,0.646411149825784,0.628094134861602,0.623503184713376,0.645420355482043,0.642023346303502,0.630326402141317,"[[111  28]
 [ 64  54]]"
